gene,role,molregno,smiles,pchembl,max_sim_ref,max_sim_pool,predicted_pkd
SLC6A3,negative,148756,Cc1cccc(CN2CCC(n3c(O)nc(-c4ccccc4)c3C)CC2)c1,,0.1666666666666666,,6.378655433654785
SLC6A3,negative,2741444,NS(=O)(=O)c1ccc(NCc2cccc(Cl)c2O)cc1,,0.1194029850746268,,6.414240837097168
SLC6A3,negative,513133,CC1CCN(Cc2ccc(-c3ccc(CN4CCCCC4)cc3)cc2)CC1,,0.1886792452830188,,6.381368160247803
SLC6A3,negative,5884,Clc1cccc(N2CCNCC2)c1,,0.1607142857142857,,6.3522233963012695
SLC6A3,negative,1559799,CN([C@H]1CN(C(N)=O)C[C@@H]1S)S(=O)(=O)c1ccc(Oc2ccccc2)cc1,,0.2,,6.397727012634277
SLC6A3,negative,3002644,Cc1nc2c(o1)C(=O)N(CCN1CCC(c3noc4ccccc34)CC1)CC2,,0.1428571428571428,,6.372612953186035
SLC6A3,negative,1180054,Cc1nc2ccccc2n1Cc1ccc(C(=O)N(C)[C@@H]2CCN(C3CCCC3)C2)cc1,,0.1707317073170731,,6.391037940979004
SLC6A3,negative,2121854,C[C@H]1CCCN1C1CC[C@H](c2ccc(NC(=O)c3ccc(OC(F)(F)F)cc3)cc2)C1,,0.2368421052631578,,6.418586730957031
SLC6A3,negative,1838126,CCn1nnc([C@H]2O[C@@H](n3cnc4c(NC5CC5)nc(Cl)nc43)[C@H](O)[C@@H]2O)n1,,0.1481481481481481,,6.424745559692383
SLC6A3,negative,290707,CCN(CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(CC)Cc1ccccc1)Cc1ccccc1,,0.1129032258064516,,6.476219177246094
SLC6A3,negative,82481,Cc1nnc(-c2ccc(-c3ccc(C(=O)NCCCCN4CCc5ccc(OS(=O)(=O)C(F)(F)F)cc5C4)cc3)cc2)o1,,0.1313131313131313,,6.530095100402832
SLC6A3,negative,113380,CC(C)C[C@H](CC(=O)NO)C(=O)N[C@H](Cc1ccncc1)C(=O)N[C@@H](C)c1ccccc1,,0.119047619047619,,6.435612678527832
SLC6A3,negative,82327,CNC(=O)c1ccc(-c2ccc(C(=O)NCCCCN3CCc4ccc(OS(=O)(=O)C(F)(F)F)cc4C3)cc2)cc1,,0.1444444444444444,,6.45468282699585
SLC6A3,negative,244734,Fc1ccc(CCN2CCC3(C=Cc4cc(F)ccc4O3)CC2)c(F)c1,,0.1,,6.428943634033203
SLC6A3,negative,123755,COc1ccc(S(=O)(=O)C(Cc2cccnc2)(CC(C)C)C(=O)NO)cc1,,0.144578313253012,,6.379197120666504
SLC6A3,negative,2361114,O=C1c2ccccc2S(=O)(=O)N1CCCCCCN1CCN(c2cccc3ccccc23)CC1,,0.1594202898550724,,6.426380634307861
SLC6A3,negative,3212678,O=c1[nH]c2ccc(-c3c(-c4ccc(F)cc4)nc4c(N5CCOCC5)ncc(F)n34)cc2[nH]1,,0.0919540229885057,,6.334081172943115
SLC6A3,negative,357534,Clc1ccc2c(c1)N=C(N1CCN(Cc3cccc4c3OCO4)CC1)c1ccccc1N2,,0.1265822784810126,,6.33318567276001
SLC6A3,negative,172474,Nc1nc(SCCN2CCN(Cc3ccccc3Cl)CC2)nc(N)c1Cc1ccccc1,,0.1594202898550724,,6.40918493270874
SLC6A3,negative,1757921,Clc1cccc(N2CCN(CCCCOc3cc4ccccn4n3)CC2)c1Cl,,0.1690140845070422,,6.463860034942627
SLC6A3,negative,713478,CNCCCN(c1ccccc1)c1ccc(OCCN2CCCC2)cc1,,0.1515151515151515,,6.441882133483887
SLC6A3,negative,234543,COc1ccccc1N1CCN(CCNC(=O)c2cnn3ccccc23)CC1,,0.1686746987951807,,6.375336170196533
SLC6A3,negative,2983676,Cc1nn(CC(C)(C)O)cc1N1CCC[C@@H](c2nc3c4cc(F)c(OC(F)F)cc4nc(N)n3n2)C1,,0.13,,6.4597883224487305
SLC6A3,negative,1836027,O=S(=O)(c1ccccc1)n1ccc2c(N3CCN(CCCCOc4ccccc4)CC3)cccc21,,0.1527777777777778,,6.422198295593262
SLC6A3,negative,146900,CCN(C)CCc1c(-c2ccc(F)cc2)[nH]c2ccccc12,,0.109375,,6.341784477233887
SLC6A3,negative,147016,c1ccc(-c2[nH]c3ccccc3c2CCN2CCCC2)cc1,,0.175438596491228,,6.355545520782471
SLC6A3,negative,233523,O=c1[nH]c2ccccc2c(=O)n1CCC1CCN(Cc2ccccc2)CC1,,0.1527777777777778,,6.372454643249512
SLC6A3,negative,2501475,O=S(=O)(N[C@@H]1CCN(CCCc2noc3ccccc23)C1)c1cccc2ccccc12,,0.1511627906976744,,6.418819904327393
SLC6A3,negative,3168077,O=C(NCCN1CCC(c2cccc(F)n2)CC1)C1CCOCC1,,0.1794871794871795,,6.412832736968994
SLC6A3,negative,1336774,COc1ccc2oc(C(=O)NCCCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc(=O)c2c1.Cl,,0.134020618556701,,6.39988899230957
SLC6A3,negative,436456,Cc1ccc(Oc2ccc(N(C[C@H](O)C(=O)NO)S(=O)(=O)Cc3cccnc3)cc2)cc1,,0.1264367816091954,,6.405416011810303
SLC6A3,negative,390350,CCOc1ccccc1N1CCN(CCC[C@H]2CC(c3ccc(OC)c(OC)c3)=NO2)CC1,,0.141025641025641,,6.466824054718018
SLC6A3,negative,1077236,COc1ccccc1N1CCN(C/C=C/CNC(=O)c2cc(I)ccc2OCCF)CC1.O=C(O)C(=O)O,,0.2,,6.607443332672119
SLC6A3,negative,2312745,Cc1sc(-c2ccc(Cl)cc2)nc1OCCN1CCCCC1,,0.2063492063492063,,6.389718532562256
SLC6A3,negative,2878228,COc1cccc2c1nc(N)n1nc([C@H]3C[C@H](c4ncc(C(C)(C)N)cc4Cl)C3)nc21,,0.1428571428571428,,6.511898517608643
SLC6A3,negative,150859,CCCN1CCC[C@@H](c2cccc(S(=O)(=O)N(C)C)c2)C1,,0.2083333333333333,,6.389967441558838
SLC6A3,negative,2980364,Cc1cc2nc(N[C@@H](C)c3ccccn3)nc(C(=O)NC3CCC3)c2s1,,0.1627906976744186,,6.42831563949585
SLC6A3,negative,335713,Cc1c(O)ccc2cnn(C[C@H](C)N)c12,,0.1147540983606557,,6.3500542640686035
SLC6A3,negative,424865,Cc1ccc(-c2nc(NC(=O)COc3cccc(Cl)c3)cc(-c3nccs3)n2)o1,,0.1428571428571428,,6.379189968109131
SLC6A3,negative,1168083,O=c1ccc(-c2ccc(OCCCN3CCCC3)cc2)n[nH]1,,0.1428571428571428,,6.380350112915039
SLC6A3,negative,142588,CC(NC(=O)OCc1ccccc1)P(=O)(O)CC(CCCc1ccccc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(N)=O,,0.1089108910891089,,6.461857795715332
SLC6A3,negative,1421861,C[C@@H]1CCCN1CCc1ccc2cc(-n3ncccc3=O)ccc2c1,,0.1527777777777778,,6.409429550170898
SLC6A3,negative,333225,CC(C)NC(=O)/C(=C/c1cccc(-c2cc(C(C)C)cc3cccnc23)c1)c1ccc(S(C)(=O)=O)cc1,,0.1413043478260869,,6.482630252838135
SLC6A3,negative,1342747,COC1CCN(c2cccc(-c3nc(N)nc(-c4ccccc4O)n3)c2)CC1,,0.1923076923076923,,6.378799915313721
SLC6A3,negative,564006,CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)[C@@H](C)c2ccccc2OC)=CC1=O)[C@@H](C)c1ccccc1OC,,0.1351351351351351,,6.571064472198486
SLC6A3,negative,1543069,COc1cccc(/C=C/C(=O)N[C@H]2CC[C@H](CCN3CCc4ccc(OS(C)(=O)=O)cc4CC3)CC2)c1.Cl,,0.1956521739130435,,6.434961795806885
SLC6A3,negative,1520669,COc1cccc(CN2CCc3cc4nc(N)sc4cc3CC2)c1,,0.1428571428571428,,6.395331859588623
SLC6A3,negative,3067962,COc1cc2nc(N)n3nc([C@@H]4CCCN(c5cnn(CC6(C)COC6)c5)C4)nc3c2cc1F,,0.1041666666666666,,6.492588520050049
SLC6A3,negative,230221,CNCCC(Oc1cccc2ccccc12)c1ccco1,,0.125,,6.378267288208008
SLC6A3,negative,154749,CC#CCOc1ccc(S(=O)(=O)N(C)C(CSCc2cccnc2)C(=O)NO)cc1,,0.1304347826086956,,6.441556930541992
SLC6A3,negative,17524,Nc1nc2ccccc2n2c(=O)n(-c3ccccc3)nc12,,0.1525423728813559,,6.363511085510254
SLC6A3,negative,2470646,NCCCc1c[nH]cn1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,,0.106060606060606,,6.4159979820251465
SLC6A3,negative,2878601,CCOc1cccc2cc(CNCC[C@H]3CC[C@H](NC(=O)N4CCCC4)CC3)oc12,,0.1818181818181818,,6.488742351531982
SLC6A3,negative,115388,CC(C(=O)NO)N(Cc1ccccc1[N+](=O)[O-])S(=O)(=O)c1c(F)c(F)c(F)c(F)c1F,,0.1282051282051282,,6.450247287750244
SLC6A3,negative,367084,COc1ccc(Cn2nnc(C(=O)NCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)c2C)cc1,,0.1666666666666666,,6.43423318862915
SLC6A3,negative,591752,Nc1nc(C(=O)NCc2ccccn2)nc(-c2ccco2)n1,,0.0975609756097561,,6.360244274139404
SLC6A3,negative,1946268,CC(C)N1CCN(C(=O)c2ccc(CN3CCCCCC3)cc2)CC1,,0.1666666666666666,,6.412988185882568
SLC6A3,negative,2527357,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(Cl)c3)CC2)nc1-c1ccc(OC)c(OC)c1,,0.1473684210526315,,6.496466159820557
SLC6A3,negative,1145117,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4F)CC3)nc2N1,,0.1149425287356321,,6.4254584312438965
SLC6A3,negative,220767,CC(N)Cc1c[nH]c2ccc3c(c12)CCCO3,,0.106060606060606,,6.392726898193359
SLC6A3,negative,568994,Cn1cc2c(nc(NC(=O)Cc3ccsc3)n3nc(-c4ccco4)nc23)n1,,0.1182795698924731,,6.4143853187561035
SLC6A3,negative,1781638,CCOC(=O)c1cnc(NCC(C)C)n2nc(-c3ccco3)nc12,,0.1379310344827586,,6.36516809463501
SLC6A3,negative,2238565,CCN(CCCCNC(=O)COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1)Cc1ccccc1OC,,0.12,,6.453095436096191
SLC6A3,negative,348040,CCCCc1ccc(C#Cc2ccc(SC(CCN3C(=O)c4ccccc4C3=O)C(=O)O)cc2)cc1,,0.144578313253012,,6.453696250915527
SLC6A3,negative,1783497,CN(C)CCC(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,,0.2025316455696202,,6.413756370544434
SLC6A3,negative,2329487,COc1nc(-c2ccnc(NC(=O)C3CC3)c2)sc1C(=O)NCCCCCCNc1c2c(nc3ccccc13)CCCC2,,0.1415094339622641,,6.495772838592529
SLC6A3,negative,2072435,CCNC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,,0.0985915492957746,,6.373497486114502
SLC6A3,negative,144724,Cc1cc2c(OC[C@H](O)CN3CC[C@@H](c4ccc5sccc5c4)C[C@@H]3C)cccc2[nH]1,,0.1702127659574468,,6.366708278656006
SLC6A3,negative,2460516,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1cccc(F)c1F,,0.1917808219178082,,6.4499993324279785
SLC6A3,negative,2797849,COc1cc2c(cc1OC)/C(=N\NC(=O)C(C)c1ccc(CC(C)C)cc1)C(CC1CCN(Cc3ccccc3)CC1)C2,,0.1894736842105263,,6.54327392578125
SLC6A3,negative,244829,O=C(CCCN1CCC(S(=O)(=O)c2ccccc2)CC1)c1ccc(F)cc1,,0.1578947368421052,,6.379466533660889
SLC6A3,negative,2471501,CC1CN2CCNCc3ccc(Cl)c1c32,,0.1612903225806451,,6.367122650146484
SLC6A3,negative,2243110,COCCOc1cccc(OC(C)(C)C(=O)Nc2nc3c(OC)cnc(N4CCOCC4)c3s2)c1,,0.1578947368421052,,6.491540431976318
SLC6A3,negative,440014,CC(=O)N1CCN(CC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)CC1,,0.1222222222222222,,6.444601058959961
SLC6A3,negative,257933,Cc1ccccc1F,,0.1428571428571428,,6.349920272827148
SLC6A3,negative,1431872,O=C(O)C1CCN(c2cc3cccnc3c(-c3cccc(Cl)c3)n2)CC1,,0.2027027027027027,,6.4026594161987305
SLC6A3,negative,2775830,CC(CNC(=O)/N=C(\N)NCCCc1nnc(N)s1)C1CCCCC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,,0.1149425287356321,,6.584938049316406
SLC6A3,negative,105950,COc1cc(C[C@@H](C)N)c(OC)cc1Br,,0.1076923076923077,,6.35745906829834
SLC6A3,negative,3037218,O=C1Cc2cc(-c3c(-c4ccccc4)nn4c(OC5CCCC5)nccc34)ccc2N1,,0.1235955056179775,,6.3745269775390625
SLC6A3,negative,2373316,Cl.Cl.N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,,0.1473684210526315,,6.480666160583496
SLC6A3,negative,348235,O=S(=O)(c1ccc(F)cc1)N1CC=C(CCc2ccc(F)cc2F)CC1,,0.1014492753623188,,6.426566123962402
SLC6A3,negative,6110,O=C(c1ccc(F)cc1)C1CCN(CCN2CCCc3ccccc3C2=O)CC1,,0.1481481481481481,,6.400796890258789
SLC6A3,negative,3218072,CNCc1cc(OCc2ccccc2)n(CCC2CCCC2)n1,,0.1710526315789473,,6.346787929534912
SLC6A3,negative,2318692,CC1(C)[C@@H](c2ccc(S(N)(=O)=O)cc2)[C@@H]1c1noc(-c2ccc(F)cc2)n1,,0.1351351351351351,,6.413708209991455
SLC6A3,negative,2571357,Nc1nc(-c2ccc(O)cc2)cn2c1nc1ccccc12,,0.1311475409836065,,6.35653829574585
SLC6A3,negative,83688,CS(=O)(=O)N(CC(=O)NO)Cc1ccc([N+](=O)[O-])cc1,,0.1159420289855072,,6.381126880645752
SLC6A3,negative,2749167,COc1cc(/C=C/C(=O)OCCCCCN(C)Cc2cccc(OC(=O)N(C)C)c2)ccc1O,,0.1290322580645161,,6.396997451782227
SLC6A3,negative,1268398,Nc1nc(N2CCN(C(=O)Cc3ccc(Cl)cc3)CC2)nc2nc(-c3ccco3)nn12,,0.1566265060240964,,6.385570049285889
SLC6A2,active,1262135,CN1C2CCC1[C@@H](CNc1cccc(Br)n1)[C@@H](c1ccc(Cl)cc1)C2,7.54,0.3333333333333333,0.7857142857142857,6.419042587280273
SLC6A2,active,1951868,Cl.OCC1(c2ccc(Cl)c(Cl)c2)CCNCCO1,7.77,0.1388888888888889,1.0,6.335993766784668
SLC6A2,active,648248,Cn1ccc2cc(N3CCNCC3Cc3ccccc3)ccc21,7.3,0.1666666666666666,0.6296296296296297,6.349124431610107
SLC6A2,active,2948128,NC(=O)c1cc2cc(N3CCN(CCc4cccc5c4CC(=O)N5)CC3)ccc2o1,7.13,0.1219512195121951,0.7076923076923077,6.342795372009277
SLC6A2,active,489541,CS(=O)(=O)N(Cc1ccccc1-c1ccccc1)[C@@H]1CCNC1,7.54,0.1917808219178082,1.0,6.363214492797852
SLC6A2,active,288952,CN(C)C[C@H]1C2CCC(CC2)[C@H]1c1ccc(Cl)c(Cl)c1,7.36,0.1551724137931034,1.0,6.319450378417969
SLC6A2,active,367536,CC(=O)c1cc(NC(=O)NCCC[C@H]2C[C@H](Cc3ccc(F)cc3)CCN2)cc(C(C)=O)c1,7.02,0.2087912087912088,0.734375,6.408909797668457
SLC6A2,active,376439,COc1ccc(F)cc1C[C@](O)(C1CCCC1)[C@@H]1CNCCO1,7.97,0.2666666666666666,0.5161290322580645,6.294508457183838
SLC6A2,active,427189,C=CCN(CCC)C(=O)[C@@]1(c2ccc3c(c2)CCO3)C[C@H]1CN,7.68,0.1282051282051282,0.8620689655172413,6.368891716003418
SLC6A2,active,2969511,CNC[C@@H](c1ccc2ccccc2c1)[C@H](O)c1ccccc1F,7.43,0.44,1.0,6.391655921936035
SLC6A2,active,1527280,N#Cc1cccc(O[C@H](c2ccccc2)[C@@H]2CCNC2)c1,7.3,0.2253521126760563,0.7021276595744681,6.324116230010986
SLC6A2,active,562666,CCn1c(=O)n([C@@H](c2cccc(F)c2)[C@H](O)CNC)c2ccccc21,8.19,0.208955223880597,0.7962962962962963,6.31749153137207
SLC6A2,active,489688,CCOC(=O)N(Cc1ccccc1C(F)(F)F)[C@H]1CCNC1,7.34,0.2133333333333333,0.7254901960784313,6.419297218322754
SLC6A2,active,571865,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1ccc2cc(C)ccc21,7.68,0.2,0.8541666666666666,6.357884407043457
SLC6A2,active,648318,CCC[C@H]1CNCCN1c1ccc2[nH]ncc2c1,7.5,0.1710526315789473,1.0,6.295001029968262
SLC6A2,active,603497,CNC[C@@H](O)[C@H](c1ccccc1)N1CC(C)(C)c2cccc(F)c21.Cl,8.8,0.2307692307692307,0.8269230769230769,6.3498125076293945
SLC6A2,active,1527267,COc1ccccc1O[C@@H](c1ccccc1)[C@H]1CCNC1,9.4,0.2592592592592592,1.0,6.3610615730285645
SLC6A2,active,1177596,COc1cccc(N2c3ccccc3N(CC[C@@H]3CNCCO3)S2(=O)=O)c1,7.05,0.1951219512195122,0.7735849056603774,6.426829814910889
SLC6A2,active,452290,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1ccccc1OC,7.77,0.2413793103448276,0.7777777777777778,6.3222479820251465
SLC6A2,active,2037080,Clc1ccc(C2CNCc3cc(-c4cccnn4)ccc32)cc1Cl,7.58,0.1358024691358024,0.7169811320754716,6.326794624328613
SLC6A2,active,27713,CNCCCC12CCC(c3ccccc31)c1ccccc12,7.92,0.2222222222222222,0.3777777777777777,6.300721168518066
SLC6A2,active,412776,Cc1cccc(CN(Cc2ccccn2)[C@@H]2CCNC2)c1C,8.1,0.2,1.0,6.3161468505859375
SLC6A2,active,617937,CC(C)CN(C(=O)c1cccc(F)c1Cl)[C@H]1CCNC1,7.17,0.1948051948051948,0.8,6.344870567321777
SLC6A2,active,2071494,CC(C)C(C)[C@]1(c2ccc3ccccc3c2)CC[C@](C)(O)CC1,7.48,0.2884615384615384,0.5333333333333333,6.335702896118164
SLC6A2,active,1785671,CN1Cc2ccccc2C(c2ccc3[nH]ccc3c2)C1,8.24,0.1325301204819277,0.8372093023255814,6.311752796173096
SLC6A2,active,1170640,Cl.Clc1ccc([C@]23CNC[C@H]2C3)cc1Cl,7.2,0.1323529411764706,0.967741935483871,6.294566631317139
SLC6A2,active,489285,CC(C)C(=O)N(Cc1cccc(Cl)c1Cl)[C@@H]1CCNC1,7.43,0.2027027027027027,1.0,6.376047134399414
SLC6A2,active,347100,Cc1ccc(CN(CC(C)C)C2CCNCC2)c(C)c1.O=C(O)/C=C/C(=O)O,8.32,0.1772151898734177,0.7692307692307693,6.39536190032959
SLC6A2,active,330070,CNCCCC1(C)Cc2ccccc2N(c2ccccc2)C1=O,7.36,0.2166666666666666,0.8666666666666667,6.302611351013184
SLC6A2,active,347128,CC(C)OCCN(Cc1ccc(F)cc1C(F)(F)F)C1CCNCC1.O=C(O)C(O)C(O)C(=O)O,8.01,0.216867469879518,0.8032786885245902,6.577295780181885
SLC6A2,active,347118,CC(C)CN(Cc1ccc(F)cc1C(F)(F)F)C1CCNCC1.O=C(O)/C=C/C(=O)O,8.74,0.2278481012658227,0.8703703703703703,6.482058525085449
SLC6A2,active,2227581,O=C(c1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)N1CCN(Cc2ncn(CC(F)F)n2)CC1,7.58,0.1590909090909091,0.8333333333333334,6.522975921630859
SLC6A2,active,690619,CCCC1(C(=O)c2cc(F)c3[nH]ccc3c2)CCCN1,8.7,0.125,0.6923076923076923,6.311427116394043
SLC6A2,active,333873,CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1ccccc1C#N,8.52,0.28125,0.6865671641791045,6.371359825134277
SLC6A2,active,2037081,Nc1ccc(-c2ccc3c(c2)CNCC3c2ccc(Cl)c(Cl)c2)nn1,7.64,0.1375,0.7959183673469388,6.3471784591674805
SLC6A2,active,412788,COc1cccc(CN(C2CCOCC2)[C@H]2CCNC2)c1C,7.96,0.2297297297297297,0.7551020408163265,6.325999736785889
SLC6A2,active,1951990,Cl.OC[C@H]1CNCCO[C@@H]1c1ccc(Cl)c(Cl)c1,8.24,0.2537313432835821,1.0,6.3424553871154785
SLC6A2,active,2091813,Cl.O=C1NCCCN1C[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(F)c1,10.1,0.240506329113924,0.7931034482758621,6.405671119689941
SLC6A2,active,3045172,CNC[C@H](C[C@H](O)c1ccccc1)c1ccc2ccccc2c1,7.53,0.4375,1.0,6.3017168045043945
SLC6A2,active,632227,COc1ccccc1CC(c1ccc(F)cc1)N1CCNCC1,7.0,0.2419354838709677,0.8333333333333334,6.396154880523682
SLC6A2,active,330083,CNCCCC1Cc2ccccc2N(c2ccc(Cl)cc2)C1=O,7.68,0.1875,0.8260869565217391,6.337724685668945
SLC6A2,active,1074077,CN(C)CC1(c2ccc(Cl)c(Cl)c2)CCCCC1,8.4,0.1607142857142857,0.967741935483871,6.295962333679199
SLC6A2,active,2038104,CCOc1ccc(C2(CC(C)CCNCCCC(N)=O)CCC2)cc1,8.26,0.1621621621621621,1.0,6.367002010345459
SLC6A2,active,3276603,CNCC[C@@H](Oc1cccnc1OCCO)c1ccccc1,7.41,0.5625,0.7659574468085106,6.349844932556152
SLC6A2,active,3209788,CN(C)C[C@H](c1ccc2ccccc2c1)[C@H](N)c1ccccc1,7.82,0.675,0.6923076923076923,6.316522598266602
SLC6A2,active,516308,c1ccc(CC2(c3ccc4sccc4c3)CCNC2)cc1,8.52,0.1428571428571428,0.62,6.329148292541504
SLC6A2,active,3188872,NCC1(O)CCN(c2cc(Oc3cccc(F)c3)cc(F)c2F)CC1,7.51,0.1515151515151515,0.7307692307692307,6.389603614807129
SLC6A2,active,105779,CN(CCCc1ccccc1)C1CCN(CCOC(c2ccccc2)c2ccccc2)CC1,7.38,0.5490196078431373,0.8367346938775511,6.336441993713379
SLC6A2,active,359575,COC(=O)[C@H]1[C@@H](c2ccc(I)cc2)C[C@@H]2CC[C@H]1N2C,7.49,0.3823529411764705,1.0,6.3838419914245605
SLC6A2,active,3156080,CNC[C@H](c1ccc2ccccc2c1)[C@H](N)c1ccccc1,7.74,0.4883720930232558,0.6923076923076923,6.316887378692627
SLC6A2,active,412791,Cc1ccccc1CN(C1CCOCC1)[C@H]1CCNC1,8.15,0.2142857142857142,0.8181818181818182,6.321644306182861
SLC6A2,active,347504,FC(F)(F)OCCN(Cc1ccccc1C(F)(F)F)C1CCNCC1.O=C(O)C(O)C(O)C(=O)O,7.29,0.1830985915492957,0.7586206896551724,6.549351215362549
SLC6A2,active,1051118,CN(C)CCC=C1c2ccccc2COc2ccccc21,7.54,0.1896551724137931,0.6842105263157895,6.284082889556885
SLC6A2,active,511381,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1ccccc1F,7.12,0.2166666666666666,0.8297872340425532,6.343498229980469
SLC6A2,active,650116,COC[C@@]12CNC[C@H](F)[C@]1(c1ccc(Cl)c(Cl)c1)C2,7.0,0.1578947368421052,1.0,6.324039936065674
SLC6A2,active,353774,CN1C2CCC1C1COC(=O)CCCCCC(=O)Nc3ccc(cc3)C1C2,7.7,0.3037974683544304,0.3538461538461538,6.333717346191406
SLC6A2,active,632289,Fc1ccccc1C(Cc1ccccc1OC(F)F)N1CCNCC1,7.34,0.1746031746031746,0.7659574468085106,6.47958517074585
SLC6A2,active,486742,CN1[C@H]2CC[C@@H]1[C@@H](C#Cc1ccc(N)cc1)[C@@H](c1ccc(Cl)cc1)C2.Cl,7.3,0.2857142857142857,0.7959183673469388,6.40056848526001
SLC6A2,active,1790904,Clc1ccc(C(CCN2CCOCC2)N2CCCC2)cc1Cl,7.16,0.140625,0.375,6.319616794586182
SLC6A2,active,347469,CC(C)CN(Cc1ccc(C(F)(F)F)cc1F)C1CCNCC1.O=C(O)/C=C/C(=O)O,8.66,0.1975308641975308,0.8,6.507412433624268
SLC6A2,active,1074106,CN(C)CC1(c2ccc3ccccc3c2)CCCCC1,8.15,0.32,0.717948717948718,6.302380084991455
SLC6A2,active,347415,CC(C)CN(Cc1ccccc1C(F)(F)F)C1CCNCC1.O=C(O)/C=C/C(=O)O,8.49,0.1884057971014492,0.8148148148148148,6.483770370483398
SLC6A2,active,355346,Clc1ccccc1CC(c1nccs1)N1CCNCC1,7.35,0.1282051282051282,0.6170212765957447,6.3804731369018555
SLC6A2,active,617862,CC(C)CN(C(=O)c1ccc(Cl)c(Cl)c1)[C@H]1CCNC1,7.3,0.1866666666666666,0.7291666666666666,6.356784820556641
SLC6A2,active,592271,CCN(C)CCc1cccc2[nH]cc(S(=O)(=O)c3ccccc3)c12,7.55,0.203125,0.8723404255319149,6.323824882507324
SLC6A2,active,1571734,COC[C@H](c1ccc(Cl)c(Cl)c1)C1CCNCC1.Cl,7.82,0.1857142857142857,1.0,6.345341205596924
SLC6A2,active,511386,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1ccc(F)cc1C,7.89,0.238095238095238,0.84,6.291724681854248
SLC6A2,active,1059280,c1ccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3)cc1,7.27,0.1632653061224489,0.6470588235294118,6.31425142288208
SLC6A2,active,3241058,CNC[C@@H](c1ccc2ccccc2c1)[C@@H](O)c1cccnc1,8.42,0.48,1.0,6.337911605834961
SLC6A2,active,690855,Cc1ccc(C(=O)C2(CCC(C)(C)C)CCNC2)cc1Cl,8.4,0.1363636363636363,0.8222222222222222,6.3261494636535645
SLC6A2,active,1527286,Clc1cccc(Cl)c1O[C@@H](c1ccccc1)[C@H]1CCNC1,9.4,0.1929824561403508,1.0,6.353143692016602
SLC6A2,active,562667,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1c(=O)n(C(C)C)c2cccc(F)c21,8.39,0.1739130434782608,0.8269230769230769,6.382596969604492
SLC6A2,active,3119736,CNC[C@H](c1ccc(Cl)c(Cl)c1)[C@@H](O)c1cccc(NC(C)=O)c1,7.48,0.2786885245901639,1.0,6.325599670410156
SLC6A2,active,489614,CS(=O)(=O)N(Cc1ccccc1Oc1ccccc1)[C@H]1CCNC1,7.02,0.2328767123287671,0.6666666666666666,6.381623268127441
SLC6A2,active,515244,Cn1ccc2cc(C3(Cc4ccccc4)CCNC3)ccc21,9.0,0.1515151515151515,0.5961538461538461,6.3328704833984375
SLC6A2,active,2522207,CCNc1ncc2c(n1)N(C)CCN(c1cccc(O[C@@H](CCNC)c3cccs3)c1)C2=O,7.34,0.216867469879518,0.8108108108108109,6.471475124359131
SLC6A2,active,553098,CCOc1ccccc1C[C@@H](c1ccccc1)N1CCNCC1.Cl,7.72,0.2413793103448276,1.0,6.408362865447998
SLC6A2,active,46385,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,9.04,0.109375,0.8536585365853658,6.308695316314697
SLC6A2,active,632146,CC(C)Oc1ccccc1CC(c1ccccc1)N1CCNCC1,7.66,0.2678571428571428,0.7727272727272727,6.416925430297852
SLC6A2,active,648247,Clc1ccc(N2CCNCC2Cc2ccccc2)cc1Cl,7.8,0.1805555555555555,0.6666666666666666,6.340426921844482
SLC6A2,active,565281,Clc1cccc(OC(c2ccccn2)[C@@H]2CCNC2)c1Cl,8.05,0.2,1.0,6.342404842376709
